timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, ASSEMBLY1_BIMANUAL
1.6461488403310374e+18,659.0,-6808.0,5410.0,1
1.646148840381803e+18,1027.0,-6288.0,4675.0,1
1.646148840431517e+18,1048.0,-6466.0,3961.0,1
1.6461488404830769e+18,627.0,-6749.0,4476.0,1
1.6461488405251016e+18,538.0,-7300.0,4200.0,1
1.646148840583042e+18,411.0,-7459.0,4303.0,1
1.6461488406420142e+18,371.0,-7061.0,4686.0,1
1.646148840696392e+18,386.0,-7315.0,4820.0,1
1.6461488407321298e+18,223.0,-7130.0,5564.0,1
1.646148840808193e+18,225.0,-6860.0,5705.0,1
1.646148840834584e+18,468.0,-6679.0,5433.0,1
1.6461488408847524e+18,-780.0,-5786.0,4647.0,1
1.6461488409312184e+18,-726.0,-5736.0,4380.0,1
1.646148840983963e+18,-1135.0,-5415.0,3923.0,1
1.6461488410330125e+18,-1085.0,-6050.0,3240.0,1
1.6461488410820165e+18,-1372.0,-6570.0,2940.0,1
1.6461488411304806e+18,-2323.0,-8564.0,3121.0,1
1.6461488411785526e+18,-2664.0,-7841.0,2247.0,1
1.6461488412294047e+18,-3110.0,-9481.0,2242.0,1
1.6461488412830843e+18,-3197.0,-8270.0,1753.0,1
1.6461488413365453e+18,-3410.0,-8533.0,1547.0,1
1.6461488413842296e+18,-3996.0,-7974.0,1380.0,1
1.6461488414364196e+18,-4500.0,-8368.0,2120.0,1
1.6461488414826212e+18,-4149.0,-7100.0,2105.0,1
1.6461488415335212e+18,-4231.0,-6547.0,1825.0,1
1.6461488415838461e+18,-4815.0,-6417.0,1657.0,1
