timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, DELIVERY_RIGHT
1.6450233450981617e+18,1816.0,-3090.0,7147.0,1
1.645023345143154e+18,1490.0,-3392.0,6974.0,1
1.6450233451995622e+18,1075.0,-3694.0,6956.0,1
1.6450233452426936e+18,1101.0,-3867.0,6825.0,1
1.6450233452979722e+18,1220.0,-3900.0,7197.0,1
1.645023345344004e+18,1223.0,-4194.0,7242.0,1
1.6450233453969395e+18,1170.0,-3845.0,7355.0,1
1.6450233454435694e+18,1419.0,-3533.0,7189.0,1
1.6450233454977203e+18,1613.0,-3921.0,7014.0,1
1.6450233455440143e+18,1487.0,-3812.0,7016.0,1
1.6450233455978844e+18,1290.0,-4089.0,6876.0,1
1.6450233456394168e+18,1192.0,-3699.0,7160.0,1
1.64502334569332e+18,1243.0,-4554.0,6806.0,1
1.6450233457442916e+18,1221.0,-4526.0,6676.0,1
1.6450233457932626e+18,1087.0,-4201.0,6794.0,1
1.6450233458408146e+18,978.0,-4528.0,7209.0,1
1.6450233458976904e+18,955.0,-3353.0,6905.0,1
1.6450233459492262e+18,1090.0,-3403.0,6983.0,1
1.6450233459981972e+18,1064.0,-3803.0,6773.0,1
1.6450233460452493e+18,960.0,-3598.0,7021.0,1
1.6450233460926103e+18,974.0,-4167.0,6909.0,1
1.6450233461497887e+18,918.0,-4003.0,7105.0,1
1.645023346197161e+18,1057.0,-4855.0,7047.0,1
1.6450233462504215e+18,1157.0,-4107.0,6896.0,1
1.645023346292303e+18,1264.0,-3962.0,6823.0,1
1.64502334634743e+18,1231.0,-4352.0,6747.0,1
1.645023346391157e+18,1165.0,-4426.0,6546.0,1
1.6450233464499743e+18,1019.0,-4774.0,6390.0,1
1.645023346495708e+18,745.0,-4363.0,6244.0,1
1.6450233465471813e+18,591.0,-4430.0,6572.0,1
1.6450233465913313e+18,968.0,-4304.0,6479.0,1
1.6450233466484093e+18,1202.0,-4007.0,7521.0,1
1.645023346680578e+18,1345.0,-3562.0,7737.0,1
1.6450233467487933e+18,1359.0,-2420.0,7646.0,1
1.645023346795633e+18,1273.0,-2790.0,7412.0,1
1.645023346849291e+18,1252.0,-3383.0,7723.0,1
1.6450233468962744e+18,1218.0,-3891.0,8341.0,1
1.6450233469483658e+18,1357.0,-2104.0,8179.0,1
1.645023346992643e+18,1800.0,-1352.0,7454.0,1
1.6450233470479785e+18,1912.0,-1455.0,7852.0,1
1.6450233470967196e+18,2020.0,-1229.0,7437.0,1
1.645023347148093e+18,2074.0,-1550.0,7183.0,1
1.6450233471935206e+18,1636.0,-2117.0,7525.0,1
1.645023347248398e+18,1544.0,-3596.0,7562.0,1
1.645023347293314e+18,1254.0,-3903.0,7214.0,1
1.6450233473481925e+18,1233.0,-3175.0,7113.0,1
1.6450233473943933e+18,1096.0,-3402.0,6935.0,1
1.64502334744779e+18,1507.0,-3545.0,7250.0,1
1.645023347498327e+18,1473.0,-3787.0,7129.0,1
1.6450233475485248e+18,1428.0,-3394.0,7373.0,1
1.6450233475993098e+18,1664.0,-3143.0,7835.0,1
1.6450233476498248e+18,1653.0,-2829.0,8010.0,1
1.6450233477011474e+18,1636.0,-3236.0,7306.0,1
1.645023347748708e+18,1512.0,-3482.0,7125.0,1
1.6450233478010875e+18,1327.0,-4086.0,7528.0,1
1.6450233478475187e+18,1566.0,-2817.0,6782.0,1
1.6450233478999654e+18,1669.0,-3835.0,7246.0,1
1.6450233479483382e+18,1469.0,-3893.0,7266.0,1
1.6450233480000376e+18,1514.0,-3699.0,6947.0,1
1.645023348049285e+18,1448.0,-3581.0,7056.0,1
1.6450233480976558e+18,1427.0,-3292.0,6902.0,1
1.6450233481494083e+18,1478.0,-3218.0,7001.0,1
1.6450233482012882e+18,1640.0,-3235.0,6904.0,1
1.6450233482356572e+18,1701.0,-3674.0,6895.0,1
1.6450233483193528e+18,1650.0,-3635.0,6831.0,1
1.645023348370283e+18,1654.0,-3633.0,6839.0,1
1.6450233484018847e+18,1658.0,-3667.0,6879.0,1
1.64502334844868e+18,1563.0,-3590.0,7074.0,1
1.6450233484998866e+18,1190.0,-3875.0,7189.0,1
1.6450233485484204e+18,791.0,-2386.0,6721.0,1
1.6450233486011028e+18,1444.0,-1907.0,6421.0,1
1.6450233486442358e+18,2126.0,-2526.0,7110.0,1
1.6450233487024896e+18,2399.0,-3641.0,7236.0,1
1.6450233487495752e+18,2246.0,-4045.0,7558.0,1
1.6450233487975421e+18,1903.0,-4583.0,7563.0,1
1.645023348848016e+18,1513.0,-4315.0,8282.0,1
1.6450233488985132e+18,1557.0,-2739.0,8844.0,1
1.6450233489494815e+18,2016.0,-2144.0,8779.0,1
1.6450233489979548e+18,2316.0,-2037.0,8529.0,1
1.6450233490468298e+18,2362.0,-2068.0,7069.0,1
1.6450233491011087e+18,1551.0,-3023.0,6503.0,1
1.6450233491540982e+18,1451.0,-2883.0,7102.0,1
1.6450233491955674e+18,1562.0,-3526.0,6846.0,1
1.645023349250788e+18,1201.0,-3749.0,7379.0,1
1.6450233492992632e+18,1178.0,-3180.0,6808.0,1
1.6450233493487862e+18,1440.0,-3596.0,6052.0,1
1.6450233493998577e+18,1269.0,-2711.0,7638.0,1
1.6450233494511096e+18,1443.0,-3550.0,7639.0,1
1.6450233495009364e+18,1352.0,-2914.0,7728.0,1
1.645023349554928e+18,1301.0,-3029.0,8094.0,1
1.645023349602001e+18,1509.0,-1633.0,7649.0,1
1.64502334965273e+18,1625.0,-2428.0,7815.0,1
1.6450233496967168e+18,1545.0,-2621.0,7756.0,1
1.6450233497536271e+18,1697.0,-1879.0,7220.0,1
1.6450233498010842e+18,1513.0,-2403.0,7843.0,1
1.6450233498496494e+18,1475.0,-2380.0,8168.0,1
1.64502334989606e+18,1594.0,-1965.0,7744.0,1
1.6450233499505093e+18,1591.0,-2033.0,7545.0,1
1.6450233499994568e+18,1522.0,-2429.0,7787.0,1
1.6450233500498358e+18,1561.0,-2038.0,7612.0,1
1.6450233501010967e+18,1613.0,-2787.0,7407.0,1
1.6450233501522721e+18,1491.0,-3083.0,7394.0,1
1.6450233502009382e+18,1325.0,-3385.0,7244.0,1
1.6450233502521792e+18,965.0,-3739.0,7515.0,1
1.6450233502994644e+18,857.0,-3711.0,7624.0,1
1.645023350356325e+18,1016.0,-3596.0,7092.0,1
1.6450233504014702e+18,1213.0,-3618.0,6993.0,1
1.645023350453592e+18,1067.0,-3650.0,7211.0,1
1.6450233504988447e+18,1074.0,-4041.0,7321.0,1
1.6450233505485046e+18,1056.0,-3795.0,7551.0,1
1.6450233505969876e+18,1085.0,-3455.0,7225.0,1
1.6450233506491471e+18,1106.0,-2971.0,7130.0,1
1.6450233507019436e+18,1189.0,-3907.0,7263.0,1
1.6450233507542193e+18,1053.0,-3090.0,7251.0,1
1.6450233508041014e+18,1133.0,-3346.0,7919.0,1
1.645023350854385e+18,1188.0,-1975.0,7631.0,1
1.645023350900944e+18,1518.0,-2312.0,7486.0,1
1.6450233509526226e+18,1346.0,-1861.0,7554.0,1
1.6450233510103073e+18,1543.0,-969.0,7423.0,1
1.645023351049004e+18,1721.0,-1629.0,7487.0,1
1.6450233511089385e+18,1769.0,-1889.0,7958.0,1
1.6450233511522138e+18,1885.0,-2328.0,7972.0,1
1.6450233511998292e+18,1827.0,-2080.0,7963.0,1
1.6450233512507666e+18,1924.0,-1953.0,7927.0,1
1.645023351302599e+18,1697.0,-1290.0,7659.0,1
1.6450233513535764e+18,1525.0,-1440.0,7742.0,1
1.645023351401149e+18,1056.0,-659.0,7323.0,1
1.6450233514516526e+18,925.0,-1990.0,7373.0,1
1.6450233515036316e+18,1352.0,-493.0,6927.0,1
1.6450233515513784e+18,2051.0,-292.0,7502.0,1
1.6450233516067564e+18,1874.0,-1474.0,8194.0,1
1.6450233516498606e+18,1613.0,-1114.0,8636.0,1
1.6450233517018593e+18,1924.0,-1873.0,8879.0,1
1.645023351752596e+18,2037.0,-2292.0,9187.0,1
1.6450233518004818e+18,2035.0,-1401.0,9157.0,1
1.6450233518512023e+18,1957.0,1179.0,8959.0,1
1.645023351901788e+18,2386.0,1980.0,8923.0,1
1.6450233519521188e+18,2742.0,232.0,7859.0,1
1.6450233520025674e+18,2329.0,-1397.0,6588.0,1
1.6450233520516536e+18,1486.0,-2466.0,7509.0,1
1.6450233521027226e+18,1440.0,-2996.0,7127.0,1
1.6450233521509814e+18,1177.0,-3325.0,6934.0,1
1.6450233522019876e+18,1181.0,-3703.0,6995.0,1
1.6450233522514074e+18,1386.0,-4179.0,7228.0,1
1.6450233523042913e+18,1352.0,-4344.0,7617.0,1
1.645023352357702e+18,1705.0,-2518.0,7268.0,1
1.6450233524036613e+18,1857.0,-2784.0,7270.0,1
1.6450233524504028e+18,1771.0,-1940.0,7386.0,1
1.64502335250208e+18,1841.0,-2162.0,7752.0,1
1.6450233525562273e+18,1890.0,-1724.0,7885.0,1
1.645023352603021e+18,1700.0,-1115.0,8307.0,1
1.645023352636534e+18,1674.0,-701.0,8011.0,1
1.6450233527033943e+18,1789.0,-964.0,8126.0,1
1.6450233527567703e+18,2043.0,-750.0,8147.0,1
1.6450233528051172e+18,2002.0,-1428.0,8398.0,1
1.6450233528554842e+18,1874.0,-9.0,7908.0,1
1.6450233529033293e+18,1768.0,456.0,7627.0,1
1.645023352955833e+18,1910.0,1236.0,7263.0,1
1.6450233530032374e+18,1719.0,1275.0,7184.0,1
1.6450233530557043e+18,1833.0,1586.0,7711.0,1
1.6450233531024655e+18,2104.0,20.0,7527.0,1
1.6450233531578734e+18,1508.0,327.0,8325.0,1
1.645023353201785e+18,1303.0,-150.0,8649.0,1
1.6450233532560602e+18,1652.0,212.0,8074.0,1
1.6450233533022172e+18,2259.0,985.0,7725.0,1
1.6450233533568883e+18,2740.0,-1513.0,7836.0,1
1.6450233534002327e+18,2707.0,-2111.0,8172.0,1
1.645023353456079e+18,2716.0,-2913.0,9440.0,1
1.6450233535022164e+18,2875.0,-1354.0,9008.0,1
1.645023353555614e+18,2998.0,161.0,8504.0,1
1.6450233536094684e+18,2966.0,893.0,8055.0,1
1.6450233536443546e+18,2641.0,78.0,7393.0,1
1.6450233537022392e+18,1916.0,-1420.0,7162.0,1
1.6450233537532488e+18,1587.0,-1385.0,7464.0,1
1.6450233538072297e+18,1137.0,-2519.0,7679.0,1
1.6450233538535744e+18,1357.0,-2097.0,8088.0,1
1.6450233539071076e+18,1909.0,-1079.0,7731.0,1
1.6450233539568712e+18,1988.0,-332.0,7939.0,1
1.6450233540060498e+18,2408.0,-1173.0,8202.0,1
1.64502335405216e+18,2403.0,-331.0,8270.0,1
1.645023354107832e+18,2277.0,267.0,8013.0,1
1.6450233541538068e+18,2200.0,624.0,7738.0,1
1.6450233542069908e+18,2360.0,1201.0,7715.0,1
1.6450233542585336e+18,2047.0,1471.0,7535.0,1
1.64502335430693e+18,1888.0,2189.0,7754.0,1
1.6450233543546353e+18,1989.0,2053.0,7894.0,1
1.64502335440762e+18,1961.0,2478.0,7855.0,1
1.6450233544541297e+18,1955.0,2518.0,7871.0,1
1.6450233545062228e+18,1826.0,2432.0,7780.0,1
1.6450233545542072e+18,2040.0,2308.0,7763.0,1
1.6450233546064804e+18,2056.0,1846.0,8002.0,1
1.6450233546574938e+18,2068.0,1728.0,7876.0,1
1.6450233547080745e+18,1993.0,2398.0,7833.0,1
1.6450233547541425e+18,1946.0,2527.0,7874.0,1
1.6450233548078003e+18,2127.0,2358.0,7857.0,1
1.645023354853928e+18,2250.0,1714.0,7852.0,1
1.6450233549060147e+18,1952.0,2693.0,7661.0,1
1.6450233549541696e+18,2085.0,2403.0,7695.0,1
1.6450233550076923e+18,1987.0,1554.0,8026.0,1
1.645023355053342e+18,2042.0,1775.0,8010.0,1
1.6450233551074834e+18,2165.0,2041.0,7619.0,1
1.6450233551504172e+18,2084.0,2462.0,7803.0,1
1.6450233552089185e+18,2148.0,2076.0,8039.0,1
1.6450233552582292e+18,2097.0,1843.0,7943.0,1
1.6450233553080689e+18,2274.0,2220.0,7861.0,1
1.6450233553586388e+18,2143.0,1524.0,7799.0,1
1.6450233554047122e+18,2132.0,1634.0,8214.0,1
1.6450233554551762e+18,2336.0,914.0,7977.0,1
1.6450233555071626e+18,2317.0,1422.0,7882.0,1
1.6450233555583857e+18,2326.0,685.0,8005.0,1
1.6450233556049441e+18,2214.0,833.0,8196.0,1
1.6450233556639142e+18,2402.0,-256.0,8149.0,1
1.6450233557053473e+18,2370.0,-634.0,8064.0,1
1.645023355760949e+18,2406.0,-907.0,7853.0,1
1.6450233558073267e+18,2366.0,-1638.0,7687.0,1
1.6450233558585618e+18,2226.0,-1466.0,7561.0,1
1.6450233559077302e+18,1994.0,-2275.0,7506.0,1
1.6450233559604782e+18,1940.0,-2114.0,7280.0,1
1.6450233560072172e+18,1860.0,-2980.0,7364.0,1
1.6450233560585167e+18,1927.0,-2678.0,7754.0,1
1.6450233561077356e+18,2316.0,-2639.0,7790.0,1
1.6450233561600556e+18,2369.0,-2033.0,7966.0,1
1.645023356206073e+18,2070.0,-803.0,8072.0,1
1.6450233562603177e+18,2118.0,-371.0,8096.0,1
1.6450233563055752e+18,2301.0,-529.0,7664.0,1
1.6450233563604846e+18,2668.0,272.0,7179.0,1
1.645023356405613e+18,2470.0,-855.0,7568.0,1
1.6450233564627456e+18,2190.0,1392.0,7629.0,1
1.6450233565083958e+18,2175.0,854.0,7647.0,1
1.6450233565601938e+18,2168.0,2232.0,7529.0,1
1.6450233566087757e+18,1841.0,2914.0,7105.0,1
1.6450233566608128e+18,1787.0,802.0,7617.0,1
1.6450233567074913e+18,2241.0,-535.0,8269.0,1
1.645023356760028e+18,2439.0,73.0,8356.0,1
1.6450233568027274e+18,2935.0,853.0,6705.0,1
1.6450233568600276e+18,3512.0,-1223.0,8703.0,1
1.6450233569067164e+18,2485.0,-50.0,9171.0,1
1.6450233569604283e+18,3181.0,-278.0,8239.0,1
1.645023357007284e+18,2835.0,109.0,7646.0,1
1.6450233570607127e+18,464.0,684.0,8561.0,1
1.6450233571046077e+18,-83.0,36.0,9272.0,1
1.6450233571608796e+18,808.0,-569.0,8131.0,1
1.645023357217077e+18,1625.0,141.0,7871.0,1
1.64502335726257e+18,1870.0,340.0,8492.0,1
1.6450233573093376e+18,2395.0,447.0,9892.0,1
1.6450233573631022e+18,3128.0,1219.0,9385.0,1
1.645023357414717e+18,3647.0,2690.0,8937.0,1
1.6450233574607324e+18,3312.0,2283.0,7271.0,1
1.645023357513229e+18,2538.0,1572.0,6143.0,1
1.645023357561062e+18,1204.0,854.0,5152.0,1
